UID,m199005,m199006,m199007,m199008,m199009,m199010,m199105,m199106,m199107,m199108,m199109,m199110,m199205,m199206,m199207,m199208,m199209,m199210,m199305,m199306,m199307,m199308,m199309,m199310,m199405,m199406,m199407,m199408,m199409,m199410,m199505,m199506,m199507,m199508,m199509,m199510,m199605,m199606,m199607,m199608,m199609,m199610,m199705,m199706,m199707,m199708,m199709,m199710,m199805,m199806,m199807,m199808,m199809,m199810,m199905,m199906,m199907,m199908,m199909,m199910,m200005,m200006,m200007,m200008,m200009,m200010,m200105,m200106,m200107,m200108,m200109,m200110,m200205,m200206,m200207,m200208,m200209,m200210,m200305,m200306,m200307,m200308,m200309,m200310,m200405,m200406,m200407,m200408,m200409,m200410,m200505,m200506,m200507,m200508,m200509,m200510,m200605,m200606,m200607,m200608,m200609,m200610,m200705,m200706,m200707,m200708,m200709,m200710,m200805,m200806,m200807,m200808,m200809,m200810,m200905,m200906,m200907,m200908,m200909,m200910,m201005,m201006,m201007,m201008,m201009,m201010,m201105,m201106,m201107,m201108,m201109,m201110,m201205,m201206,m201207,m201208,m201209,m201210,m201305,m201306,m201307,m201308,m201309,m201310,m201405,m201406,m201407,m201408,m201409,m201410,m201505,m201506,m201507,m201508,m201509,m201510,m201605,m201606,m201607,m201608,m201609,m201610,m201705,m201706,m201707,m201708,m201709,m201710
69054600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1377.91,NA,NA,NA,NA,NA,1377.73,NA,NA,NA,NA,NA,1378.403333,1378.25,1377.95,1377.75,1378.125,1378.14,1377.796667,1377.47,1377.53,1377.83,1377.63,NA,1378.035,1377.836667,1377.986667,1377.57,1377.403333,NA,1377.8,NA,NA,NA,NA,NA,1377.64,1377.52,1377.32,1376.92,1376.52,1377.12,1377.09,1376.98,1377.746667,1377.28,1377.23,1377.28,1377.63,1377.69,1377.49,1377.34,1377.69,1377.34,NA,1378.08,1377.38,1376.605,1376.48,1376.43,NA,1377.68,1377.96,1377.63,1377.48,1377.38,1377.576667,1377.54,1377.7,1377.54,1377.54,1377.506667,1377.745,1377.42,1377.32,1377.12,1377.32,1377.37,1377.65,1377.82,1377.52,1377.12,1376.92,1377.02,1378.125,1377.576667,1377.18,1376.68,1376.58,1376.48,1377.21,1377.225,1377.085,1376.935,1377.085,1377.48,1377.68,NA,NA,NA,NA,NA,1377.44,1377.005,1376.78,1377.13,1376.843333,1376.78,1377.466667,1377.053333,1377.035,1377.39,1377.05,1377,1377.63,1377.4325,1377.355,NA,1376.63,NA,1377.5275,1378.22,1377.86,1377.68,1376.68,1376.48,NA,1377.278571,1377.8,1377.41,NA,1377.01,1378.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1377.45,1377.693333,1377.592,1377.386667,1377.373333,NA,1377.673333,1377.586667,1377.36,1377.23,1377.49,1377.66
69056500,NA,NA,1347.19,1346.865,1346.7325,1346.97,1347.52,1347.145,1347.52,1346.87,1347.37,1346.97,1347.52,1346.953333,1347.02,1346.932,1347.22,1346.92,1347.4075,1347.203333,1348.42625,1347.12,1346.92,1346.82,1347.945,1349.27,1347.82,1346.886667,1346.72,1347.02,1347.32,1346.903333,1346.986667,1346.92,1346.97,1348.57,1348.32,1347.02,1347.47,1346.97,1346.82,1346.925,1347.62,1346.82,1347.053333,1346.786667,1346.72,1346.82,1346.97,1346.82,1346.92,1346.77,1346.92,1346.92,1347.58,1347.162857,1347.38,1347.356875,1347.277143,1347.086667,NA,NA,NA,NA,NA,NA,1348.6275,1347.686667,1346.995,1347.37,1347.02,NA,1347.286667,1347.74,1347.253333,1347.22,1346.92,NA,1347.1525,1347.17,1347.253333,1347.145,1347.27,NA,1347.22,1347.245,1347.195,1347.144,1346.953333,1347.02,1347.285,1347.42,1346.92,1346.845,1346.686667,1346.72,1347.44,1346.9075,1346.653333,1346.808333,1346.966667,1347.02,1347.72,1348.27,NA,NA,1346.73,1349.19,1347.73,1347.92,1347.405,NA,1346.82,NA,1347.6,NA,NA,NA,NA,NA,1347.34,NA,1347.12,1346.92,1347.12,1347.16,1347.92,1347.34,1347.2,1346.883333,1346.59,1346.67,1347.42,NA,NA,NA,NA,NA,NA,1347.64,1347.342,1346.78,1346.66,NA,1348.18,NA,NA,NA,NA,NA,1347.86,NA,NA,1346.78,1347.2425,1346.985,1347.4,1347.5425,1347.375,1347,1347.05,1347.168,1347.931667,1347.34,1347.196,1347.4375,1347.205,1348.09
69061500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1215.27,1215.51,1215.0725,1214.45,1212.8275,1214.59,1215.38,NA,1213.92,NA,NA,NA,1214.69,NA,NA,NA,NA,NA,NA,1214.61,NA,NA,NA,NA,1215.32,NA,NA,NA,NA,NA,NA,1215.47,NA,NA,NA,NA,1215.29,1216.304286,1215.10875,1214.76,1214.256667,1214.19,1215.828,1215.410667,1214.98,1214.514839,1215.01,1214.8845,1214.813333,1215.02,1215.17,NA,NA,NA,1215.6,NA,NA,NA,NA,NA
69062400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1336.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1335.835,1335.59,1335.44,1335.6025,1335.64,1336.15,1336.42,1336.4175,1335.99,1335.7425,NA,1336.386667,1336.33,1335.845,1335.453333,1335.16,NA,1335.24,1335.235,1334.9375,1334.875,1334.9,NA,1336.27,1336.38,1336.7025,1336.4525,1336.35,NA,1336.66,1336.48,1336.36,1336.66,1336.6225,NA,1336.02,1335.922273,1335.8164,NA,NA,NA,NA,1336.416,1336.3425,1336.64,1336.41,NA,1336.07,NA,NA,NA,NA,NA,1337.13,1337.023333,1336.916667,1336.6,1336.466,1336.545,1337.32,NA,NA,NA,1336.49,NA,1336.013333,1335.98,1335.82,1335.535,1335.98,1336.116667,1337.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69062700,1315.775,1315.62,1315.2975,1315.027083,1315.159167,1315.507143,1315.48,1315.44,1315.684,1315.459,1315.43,1315.5,1315.763333,1315.805714,1316.0025,1315.8575,1316.10625,NA,1315.9875,1316.045,1316.046667,1315.89,1315.983333,1315.92,1315.68,1315.915,1315.8,1315.688,1315.908,1316.07,1315.655,1315.635,1315.863333,1315.468,1315.476667,1315.57,1315.66,NA,1315.745,1315.94,1315.996667,1316.09,1315.794,1315.752,1315.833333,1315.62,1315.625,1315.825,1316.043333,1316.203333,1316.145,1315.935,1316.03,NA,1316.215,1316.2425,1316.543333,1316.385,1316.35,1316.36,1316.248,1315.9425,1315.79,1315.685,1315.7525,1315.715,1316.098,1315.853333,1315.42,1315.316667,1315.2375,1315.27,1316.01,1315.82,1315.99,1316,1315.85,NA,1315.408,1315.4775,1315.86,1315.776667,1315.76,1315.98,1316.296667,1316.103333,1315.99,1315.85,1316.015,1316.13,1316.346667,1316.37,1316.215,1315.946667,1315.82,1316.08,1316.356667,1316.096667,1315.725,1315.43,1315.216667,1315.2,1316.214,1316.223333,1316.02,1315.766667,1315.89,1316.296667,1316.233333,1316.376667,1316.44,1316.36,1316.36,1316.435,1316.366667,1316.233333,1316.006667,1316.126667,1316.28,1316.12,1316.216,1316.18,1316.065,1316.1,1316.09,1316.26,1316.43,1316.32,1316.355,1316.505,NA,NA,1316.39,1316.65,1316.28,1315.83,1315.51,1315.463333,1316.386667,1316.408333,1316.365,1316.1475,1316.0775,1316.14,1316.57,1316.563333,1316.355,1316.176,1316.156667,1316.17,1316.273333,1316.31,1316.1,1315.84,1316.086667,1316.303333,1316.456667,1316.53,1316.563333,1316.51,1316.65,1316.565,1316.535,1316.41,1316.433333,1316.48,1316.6,1316.52
69065100,NA,NA,NA,NA,NA,NA,1374.83,1374.684,1374.87,1374.38,1374.273333,1374.08,1374.64,1374.466667,1374.608,1374.4,1374.497143,1374.466667,1374.16,1374.249688,1375.124444,1375.315,1375.156,1374.92,1375.235,1375.646,1375.78,1375.407143,1375.7575,1375.78,1375.604,1375.326667,1375.326667,1375.108,1375.42,1375.4,1376.21,1375.936667,1375.843333,1375.383333,1375,NA,1375.62,1375.43,1375.395,1374.95,1374.445,NA,1375.03,1375.12,1375.32,1375.152,1375.02,1375.04,1375.77,NA,1376.998,1376.41,1375.944286,1375.796667,1375.513333,1375.35,1375.275,1375.026,1375.16,1374.96875,1376.1,1376.195714,1375.635,1375.392,1375.010769,NA,1374.81,1375.055,1375.224,1375.07,1374.8925,1374.898,1374.7275,1374.98,NA,1374.922,1375.07,1375.034,1374.926,1375.322,1374.976,1374.724,1374.978333,1374.8775,1374.881429,1375.482,1375.205,1374.9175,1374.965,1375.025,1375.232,1374.948,1374.716667,1374.594,1374.12,1373.8025,1374.846,1374.9425,1374.6525,1374.484,1374.1,1374.748,1375.78,NA,1375.4625,1375.195,1374.9625,1374.896,1375.67,NA,NA,NA,NA,NA,1375.39,1375.456,1375.3875,1375.4825,1375.366,1375.25,1375.73,1375.6075,1375.54,1375.324,1375.005,1374.79,1375.113077,1375.73,1375.615,1375.262,1374.645,1374.282,1374.47,1374.816667,1374.812,1374.6675,1374.3425,1374.036,1375.6775,1376.0675,1375.666,1375.23,1374.99,1374.724,1375.094,1375.128,1374.926,1374.532,1374.923333,1374.982,1376.05,1376.28,1376.115,1375.91,1375.87,1375.84,1376.151667,1375.793333,1375.58,1375.59,1375.83,1376.18
69065300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1356.605,1356.4725,1356.624,1356.45,1356.64,NA,1356.5525,1356.465,1357.225455,1356.7,1356.6,NA,1356.733333,1357.133333,1356.818,1356.52,1356.854,NA,1356.676667,1356.398,1356.661429,1356.666,1356.79,NA,1356.94,1356.611429,1356.876667,1356.682,1356.505,NA,1357.098,1356.835,1356.785,1356.605,1356.52,1356.695,1356.76,1356.74,1356.742,1356.325,1356.316667,1356.43,1357.086667,1356.9625,1357.39,1357.212222,1356.907143,NA,1356.9875,1356.766667,1356.695,1356.596667,1356.7,NA,1357.01,1357.006667,1356.557143,1356.535,1356.47,NA,NA,1356.853333,1356.754444,1356.73,1356.505,1356.576667,1356.49,1356.376667,1356.44,1356.31,1356.364,1356.43,1356.999167,1357.17,1356.545,1356.443333,1356.583333,1356.74,1356.926,1357.23,1356.59,1356.5,1356.435,1356.43,1356.855714,1356.445,1356.33,1356.326,1356.18,1356.23,1356.754,1357.026667,1356.89,1356.97,1357.143333,1357.19,1357.02,1357.163333,1357.048,1356.584,1356.46,1356.64,1356.71,1356.483333,1356.29,1356.502,1356.338571,1356.19,1356.453333,1356.46,1356.295,1356.47,1356.396667,1356.37,1356.71,1356.584444,1356.571429,1356.317143,1356.13,1356.28,1356.83875,1357.1125,1356.62,1356.245,1356.03,1356.02,NA,1356.616,1356.38,1356.148571,1356.165,1356.365,1356.91,1357.197143,1356.61,1356.296667,1356.313333,1356.366667,1356.523333,1356.465,1356.138,1356.1775,1356.73,1356.736667,1356.6,1356.961429,1356.942,1356.66,1356.93,1356.94,1356.9625,1356.8225,1356.55,1356.943333,1357.38,1357.64
69065500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1340.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1339.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1339.795,1340.1625,1339.838,1339.805,1339.912,1340.715,1340.1175,1340.12,1339.8775,1339.806,1340.02,1340.17,1339.91,NA,NA,NA,NA,NA,1339.74,NA,NA,NA,NA,NA,1339.62,1339.7375,1339.99,1340.0525,1340.07,1340.12,1340.42,NA,NA,NA,NA,NA,NA,1340.63,NA,NA,NA,NA,1340.21,NA,NA,NA,NA,NA,1339.855,1339.5925,1339.26,1339.276667,1339.995,1339.801667,1339.68,1340.61,1340.346,1340.062,1340.335,1340.2,1339.87,1339.5975,1339.472,1339.74,1340.32,1340.4075
69066000,NA,NA,NA,1375.56,NA,NA,NA,NA,NA,NA,1375.725,1375.68,1375.87,1375.85,1375.785,1375.642,1375.73,1375.586667,1375.78,1375.763333,1376,1375.806667,1375.712,1375.67,1375.805,1376.021667,1375.805,1375.668,1375.872857,1375.81,1375.802,1375.6775,1375.795333,1375.745,1375.798,1375.87,1375.8,1375.732,1375.755833,1375.696,1375.565,1375.635,1375.78,1375.734286,1375.755,1375.631667,1375.638,1375.693333,1375.455833,1375.606,1375.6,1375.428571,1375.44,1375.58,1375.73,NA,1375.994286,1375.70125,1375.633333,1375.64,1375.748333,1375.74,1375.738,1375.691,1375.77,1375.578,1376.005,1375.808571,1375.670909,1375.673636,1375.544286,NA,1375.672,1375.652,1375.7,1375.63125,1375.526667,1375.54,1375.592,1375.527143,1375.6625,1375.55375,1375.458571,1375.557143,1375.671667,1375.718,1375.525,1375.444,NA,1375.538889,1375.653333,1375.834444,1375.624167,1375.457778,1375.318,1375.3575,1375.75,1375.6,1375.408333,1375.144,1374.94,NA,1375.645714,1375.685,1375.505,1374.9,1374.9,1375.5,1375.72,NA,1375.5425,1375.351429,NA,1375.21,1375.67,NA,NA,NA,NA,NA,1375.515,1375.611667,1375.565556,1375.548571,1375.466,1375.45,1375.69,1375.62,1375.5775,1375.43,NA,NA,1375.596154,1375.85,1375.6925,1375.4975,1375.25,NA,1375.85,1375.634,1375.552,1375.3,1375.2875,1375.248,1375.85,1375.85,1375.664,1375.43,1375.45,1375.37,1375.646,1375.615,1375.466,1375.374,1375.625,1375.52,1375.76,1375.8575,1375.798571,1375.706667,1375.808333,1375.67,1375.815,1375.736667,1375.563333,1375.743333,1375.785,1375.88
69066900,1436.01,1435.85,1435.66,1435.13,1434.95,1435.09,1435.72,1435.29,1435.52,1434.93,1435.33,1435.53,1435.685,1435.36,1435.433333,1435.34,NA,1435.51,1435.54,1435.47,1436.44,1436.35,NA,1435.33,1435.865,1435.613333,1435.6,1435.44,1435.57,1435.662,1434.88,1434.555556,1434.63,1434.556,1434.894286,1435.7,1436.017273,1435.34,1435.311429,1435.26,1435.1425,1435.447143,1435.411667,1434.945,1435.233333,1435.02,1434.84,1434.976667,1435.22,1434.81,1434.53,1434.4,1434.31,1434.518333,1435.17,1434.96,1435.435,1435.84,1436.02,1435.73,1434.87,1434.9625,1435.126667,1434.94,1434.7875,1434.816,1435.725,1435.52,1434.846667,1434.74,1434.65,1434.666,1435.207778,1435.324286,1435.73,1435.726667,1435.6,1435.53,1435.5675,1435.715,1435.98125,1435.772727,1435.436,1435.55,1436.045,1435.60875,1434.89,1434.603333,1434.6975,1434.8675,1435.343333,1435.45,1435.32,1434.99,1434.73,1434.753571,NA,NA,1434.1,NA,NA,NA,1434.42,1435.126,1434.8525,1434.485,1435.1,1435.83,1436.05,1435.96,1435.556667,1435.23,1434.966667,1435.164,1436.221667,1435.59,1435.25,1435.5175,1435.845,1435.59,1435.375,1435.475,1435.546667,1435.4675,1435.776667,1435.813333,1436.51,1436.34,1436.29,1435.945,1435.765,1435.99,1435.442,1435.8,1435.426667,1435.065,1434.72,1434.64,1435.19,1435.028,1434.89,1434.62,1434.4325,1434.48,1435.605,1435.75,1435.523333,1434.85,1434.61,1434.49,1434.786,1434.904,1434.743333,1434.52,1434.57,1434.65,1435.1,NA,NA,NA,NA,NA,1435.64,NA,NA,NA,NA,NA
69068600,NA,NA,NA,NA,NA,NA,1337.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1337.075,1336.8825,1337.141667,1336.652,1336.603333,1337.255,1336.61,1336.528889,1336.368,1336.09,1336.625,1336.495,1336.33,1336.205,1336.775,1336.711667,1336.755,1336.906,1336.495,1336.388,1336.502,1336.55,1336.44,1336.26,1336.315,1335.91,1336.26,1335.945,1335.848,1336.57,1336.5,1336.564,1336.4475,1336.142,1336.225,1336.6125,1336.953333,1336.886,1338.054,1337.515,1337.584,1337.28,1336.485,1336.28,1336.288,1336.08,1336.29,1336.493333,1336.935333,1336.71,1336.76,1336.863571,1336.981111,1337.125,1337.24375,1337.36,1337.276923,1337.408182,1337.451667,1337.49,1337.34,1337.604444,1337.390909,1337.39,1337.72125,1337.574286,1337.168889,1337.053333,1336.698333,1336.823333,1337.22625,1337.468889,1337.428571,1337.323333,1337.04,1337.021111,1336.772667,1336.865556,1336.644,1335.986667,1335.775455,1335.608889,1335.442857,1335.57375,1336.5064,1336.144615,1336.433,1336.282,1336.725714,1337.388333,1336.6825,1336.407273,1336.081429,1335.92,1336.101667,1336.655714,1336.147,1335.60875,1335.593333,1335.8625,1335.802857,1335.517143,1335.140667,1336.031818,1336.524286,1337.098,1336.902857,1336.855714,1336.848,1336.65875,1336.915,1337.1875,1337.068333,1337.014,1337.48,1337.858,1338.22,1338.24,1337.153333,1337.062,1336.45,1336.285714,1336.173333,1336,1335.83875,1335.935,1336.816667,1336.792727,1336.38,1336.017143,1335.871667,1335.742,1336.21875,1336.222222,1336.105,1336.098889,1336.903846,1336.79,1336.3075,1336.534444,1336.801111,1336.9475,1337.154,1336.805455,1336.876667,1336.661,1336.393333,1336.484,1337.03125,1336.9075
69070000,NA,NA,NA,NA,1311.76,1312.22,1311.99,1312.123333,1312.281111,1312.01,1311.9,1311.82,1311.488,1311.32,1311.43,1311.48,1311.485,1311.845,1312.165,1311.93,1312.522,1312.19,NA,NA,1311.995,1312.06,1312.26,1312.78,1312.16,NA,1311.913333,1311.76,1311.856,1311.705,1311.666667,1311.82,1311.95,NA,NA,1312.01,NA,1311.65,1311.87,NA,1312.02,1311.55,1311.59,1311.51,1311.72,1312.3,1312.58,1311.44,1311.28,1311.72,1311.98,1311.91,1312.222,1312.23,1312.17,1311.68,1311.84,1311.64,1311.67,1311.3925,1311.373333,1311.18,1312.107143,1311.873333,1311.481,1311.318,1311.205,1311.04,1311.936667,1311.883333,1312.23,1311.882,1311.77,NA,1311.91,1311.78,1311.916667,1311.73,1311.574,1311.525,1312.215714,1312.286667,1311.773333,1311.585,1311.665,1311.593333,1312.166667,1312.445714,1311.978571,1311.64,1311.34,1311.4,1312.436667,1311.842,1311.435,1311.015,1310.574,1310.41,1310.81,1310.791429,1310.562857,1310.268889,1310.137143,1310.728889,1311.915,1312.004286,1311.67,1311.423333,1311.275714,1311.571667,1312.08,1311.72,1311.468333,1311.514286,1311.556,1311.32,1311.5,1311.45375,1311.318333,1311.2275,1311.1025,1311.03,1311.653333,1311.608,1311.47,1311.885714,1311.413333,1311.23,1312.44,1312.695714,1312.041429,1311.586667,1311.276667,1311.02,1311.87,1311.9725,1311.982,1311.628,1311.44,1311.52,1312.204444,1312.08,1311.69,1311.585,1311.573333,1311.4825,1311.75,1311.675,1311.506667,1311.24,1311.613333,1311.886667,1311.93,1311.966667,1311.91,1312.13,1311.956667,1311.85,1312.12,NA,NA,NA,NA,NA
69073600,NA,NA,1466.44,1466.2325,1465.984,1466.11,1465.22,1465.086667,1465.39,1464.993333,1465.1,NA,1465.32,1465.07,1465.146667,NA,1465.2,1465.06,1465.03,1465.12,1465.596,1465.13,1465.01,1464.99,1465.565,1465.64,1465.576667,1465.27,1465.36,1465.56,1465.26,1465.063333,1465.17,1465.1175,1465.182,1465.485,1465.585,1465.252,1465.31,1465.116667,1465,1464.95,1465.33,NA,NA,NA,NA,NA,1465.99,1466.13,1466.208,1466.11,1466.03,1466.03,1465.346,1465.166,1465.584444,1465.305714,1465.242,1465.37,1465.1725,1465.132222,1465.12,1465.06,1465.012857,1464.961429,1465.528,1465.33125,1465.03375,1465.163333,1465.034,1465.083333,1464.922857,1465.148571,1465.292,1465.294286,1465.136,1465.113333,1467.037143,1467,1467.084,1466.94,1467.031429,1467.065,1465.28,1465.38,1465.03,NA,1464.97,1465.135,1465.31,1465.37,1465.052,1464.872,1464.733333,1464.82,1465.26,1465.033333,1464.73,1464.49,1464.39,1464.4,1465.298571,1465.3,1465.01,1464.6725,1464.794286,1465.34,1465.731429,1465.454,1465.21,1465.026,1464.826667,1464.936667,1465.464286,1465.256,1465.1125,1465.214,1465.165,1465.026667,1465.267143,1465.2,1465.2975,1465.28,1465.254,1465.326667,1465.624,1465.31,1465.2625,1465.063333,1464.80875,1464.755,1465.398,1465.513333,1465.304,1465.225,1464.943333,1464.8,1465.566667,1465.4275,1465.24,1465.006667,1464.828,1464.78,1465.68875,1465.666,1465.3325,1465.092857,1465.05,1464.996667,1465.355556,1465.388571,1465.21,1465.038889,1465.256,1465.21,1465.36,NA,NA,NA,NA,NA,1465.49,NA,NA,NA,NA,NA
69079400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1463.88,1463.736,1463.776667,1463.518,1463.29,NA,1463.15,1462.98,1462.965,1462.682,NA,NA,1463.105,1463.13,1463.418,1463.376667,1463.37,NA,1463.145,1463.06,1462.983333,1462.926667,NA,NA,1463.605,1463.71,1463.416667,1463.35,1463.1,NA,NA,1463.016,1463.238333,1463.28,NA,NA,1462.83,1462.78,1462.8,1462.6,1462.613333,NA,1462.72,1462.8,1462.5,1462.22,1462.3,NA,1462.85,1462.91,1462.72,1462.47,1462.21,NA,1462.623333,1462.49,1462.17,1461.73,1461.55,NA,1461.084,1461.855,1461.51,1461.136667,1461.41,NA,1462.52,1462.64,1462.5,1462.23,NA,NA,1462.68,1462.61,1462.426667,1462.5,1462.54,NA,1462.37,1462.346667,1462.446667,1462.35,1462.26,NA,1462.69,1462.56,1462.66,1462.39,NA,NA,1462.283333,1462.35,1462.41,1462.17,1461.875,NA,1462.39,1462.356667,1462.27,1462.036667,1461.83,NA,1462.506667,1462.57,1462.664,1462.464,NA,NA,1462.39,1462.4,1462.155,1461.923333,1462.04,NA,1462.785,1462.88,1462.945,1462.866667,1462.76,NA,1463.225,1463.18,1463.086667,1462.98,1463.073333,NA
69079600,1432.87,1433.006429,1432.729412,1432.316,1432.127692,1432.242857,1432.53,1432.393889,1432.512,1432.303636,1432.408824,1432.444286,1432.653333,1432.61,1432.562,1432.524286,1432.6525,NA,1432.564545,1432.546471,1432.954444,1432.531538,1432.5025,1432.521667,1432.63,1432.616,1432.65,NA,1432.486667,1432.65,1432.6175,1432.444,1432.535,1432.526,1432.526667,1432.8775,1432.815,1432.54,1432.61,1432.48,1432.35,NA,1432.65,NA,NA,NA,NA,NA,1432.46,1432.425,1432.49,1432.25,1432.25,1432.52,1432.62,NA,NA,NA,NA,NA,1432.65,1432.32,1432.14,1432.146,1432.18,1432.12,1432.58,NA,NA,NA,NA,NA,NA,1432.74,NA,NA,NA,NA,1432.37,NA,NA,NA,NA,NA,1432.6,1432.7,1432.422,1432.285,1432.416667,NA,1432.59,1432.54,1432.142,1432.065,1431.943333,1431.99,1432.53,1432.293333,1432.045,1431.845,1431.676,1431.58,1432.52,1432.346667,1432.02,1431.68,1431.71,1432.08,1432.69,1432.65,1432.43,1432.218,1431.95,1432.25,1432.31,NA,NA,NA,NA,NA,1432.32,NA,NA,NA,NA,NA,1432.37,NA,NA,NA,NA,NA,1432.41,NA,NA,NA,NA,NA,NA,1432.435,1432.27,1431.93,1431.8425,1431.76,1432.38,1431.99,1431.736,1431.58,1431.613333,1431.62,1432.395,1432.316667,1432.148,1431.906,NA,1432,1432.463333,1432.453333,1432.3925,NA,1432.296667,NA,1432.674,1432.573333,1432.484,1432.316667,NA,NA
69081000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1303.17,1303.25,1302.573333,1302.106667,1301.92,1302.12,1303.3,1302.54,1302.176667,1302.335,1302.65,1302.49,1302.423333,1302.25,1303.02,1302.678,1302.51,1302.6,NA,1302.57,1302.88,1302.47,1302.24,1302.2,1303.19,1303.69,1303.69,1303.43,1302.91,1302.71,NA,1303.71,1303.35,1303.03,1302.89,1302.7,1303.32,NA,1303.46,1302.82,1302.62,1302.66,1303.38,1303.523333,1303.248548,1302.789677,1302.789667,1302.70575,1302.895,NA,1303.3,NA,1302.82,1302.85,1302.82,NA,NA,NA,NA,NA
69084100,1287.93,1288.036667,1287.975,NA,1287.3,1287.33,1288.035,1287.813333,1288.124,1287.838333,1287.805,1287.75,1287.995,1287.64,1287.5975,1287.6175,1287.835,1287.96,1288.27,1288.105,1288.2,1288.32,1288.22,NA,1287.93,1287.89,NA,1288.1,1288.103333,1287.81,1287.74,1287.71,NA,1287.34,NA,1287.91,1288.26,NA,1287.86,NA,1287.5,NA,1288.12,NA,1287.72,1287.54,1287.29,NA,1287.59,1287.66,NA,1287.355,1287.225,NA,1288.01,1288.11,NA,1287.665,NA,NA,NA,NA,1287.46,1287.46,1287.41,NA,NA,NA,1287.98,1288.44,1288.06,NA,NA,NA,1287.53,NA,1287.11,NA,1287.558571,1287.667143,1287.7325,1287.545,1287.47,NA,1287.756667,1287.845,1287.543333,1287.23,1287.4,1287.46,1287.79,1288,1287.53,1287.26,1287.05,1287.113333,1287.846667,1287.55,1287.24,1286.97,1286.77,1286.72,1287.3125,1287.61,1287.32,1287.02,1286.886667,1287.25,1288.12,1288.01,1287.873333,1287.492,NA,NA,1288.1,NA,1287.52,NA,NA,NA,1287.536667,1287.532857,1287.63125,1287.64625,1287.69125,1287.715,1288.3375,1288.469,1288.111667,1287.558,1287.1475,1287.06,1287.953333,1287.98,1287.64,1287.59,1287.14,1287.07,NA,1288.3,1287.9,1287.64,NA,1287.43,1288.2,1288.42,1288.0325,1287.6825,1287.37,1287.346667,1287.766667,1287.878,1287.655,1287.426,1287.5,1287.276667,1288.01,NA,NA,NA,NA,NA,1288.37,NA,NA,NA,NA,NA
