,X,lakeid,m199005,m199006,m199007,m199008,m199009,m199010,m199105,m199106,m199107,m199108,m199109,m199110,m199205,m199206,m199207,m199208,m199209,m199210,m199305,m199306,m199307,m199308,m199309,m199310,m199405,m199406,m199407,m199408,m199409,m199410,m199505,m199506,m199507,m199508,m199509,m199510,m199605,m199606,m199607,m199608,m199609,m199610,m199705,m199706,m199707,m199708,m199709,m199710,m199805,m199806,m199807,m199808,m199809,m199810,m199905,m199906,m199907,m199908,m199909,m199910,m200005,m200006,m200007,m200008,m200009,m200010,m200105,m200106,m200107,m200108,m200109,m200110,m200205,m200206,m200207,m200208,m200209,m200210,m200305,m200306,m200307,m200308,m200309,m200310,m200405,m200406,m200407,m200408,m200409,m200410,m200505,m200506,m200507,m200508,m200509,m200510,m200605,m200606,m200607,m200608,m200609,m200610,m200705,m200706,m200707,m200708,m200709,m200710,m200805,m200806,m200807,m200808,m200809,m200810,m200905,m200906,m200907,m200908,m200909,m200910,m201005,m201006,m201007,m201008,m201009,m201010,m201105,m201106,m201107,m201108,m201109,m201110,m201205,m201206,m201207,m201208,m201209,m201210,m201305,m201306,m201307,m201308,m201309,m201310,m201405,m201406,m201407,m201408,m201409,m201410,m201505,m201506,m201507,m201508,m201509,m201510,m201605,m201606,m201607,m201608,m201609,m201610,m201705,m201706,m201707,m201708,m201709,m201710,lakeid
498,91688455,82004600,3.872632978,8.089417358,5.608967995,3.693782034,1.817226063,1.955795453,7.871860961,3.240905826,6.000485773,3.232029505,6.97688958,1.780606435,1.401706796,3.295461516,5.009436409,3.123907415,4.373615275,2.232803168,4.649175202,7.067358604,5.041412319,6.652072504,2.357286828,1.174779254,1.764790515,3.086403934,5.714984934,3.912828753,4.686944892,4.372505399,3.183510534,3.739786153,5.133522153,6.303902989,2.262901353,4.622161244,3.195230228,4.177480146,2.286530895,1.980640365,1.830550683,3.653815806,1.809512615,3.963531104,9.440765828,4.989870697,2.649001921,2.014086969,4.221799567,5.302437047,2.671627206,6.11706235,1.817346375,2.640388034,5.76137047,4.722634087,5.404694845,4.134322723,2.236680426,0.99426912,3.494086492,4.743390491,5.1315453,2.870613916,2.243866471,1.137998823,4.353660708,4.643805002,2.247766661,3.479639523,2.804179306,1.452555003,3.110279796,7.843417436,5.503360262,6.939941923,5.337687711,5.189473843,6.214471181,3.976225356,3.20599887,1.116563955,2.430979528,1.177937679,7.096829265,3.305743384,3.727912396,2.262204692,4.406680678,3.691243644,3.273914263,5.190070306,2.386803838,3.614700687,5.195969865,4.834946861,2.606608006,3.689772221,1.759469451,6.599933873,3.25977207,0.770438591,3.473022625,1.943183103,2.238604804,6.166268826,5.417740176,4.911829541,3.147380367,3.378668899,3.313857635,2.307521502,2.265993911,2.127317841,0.954282836,2.748317614,2.152460342,5.4857839,0.639148299,5.985975092,2.990392551,6.211916303,4.528029005,5.781075016,6.515715236,1.439567729,4.481669143,3.948838286,7.644718409,3.704713705,0.902488152,0.791599087,8.686867476,4.042990173,4.544262762,1.829710425,0.431773168,1.249105167,5.241982291,6.355899647,2.847690046,1.172429211,1.756740263,3.591459925,4.351275186,8.54453823,1.857874051,3.898436134,2.741523465,1.37497646,4.944447945,4.24909018,6.188557163,4.000276558,4.534606233,3.122821622,2.378804003,3.984114975,6.520573795,8.229399075,5.242654925,2.973391791,5.36411191,3.654582972,3.030484361,6.391272927,1.642997573,4.143014858,82004600
499,69545713,58002400,2.910040982,6.006810988,4.326280692,3.390277687,1.998540005,2.784357415,6.661667487,4.323946125,4.724440014,2.511473922,6.568041437,1.602073869,1.759674451,2.930379804,4.870577377,3.34101083,3.164079989,1.847620259,4.766190897,5.490598815,6.384107281,4.515840923,2.04542045,1.399300526,2.046349743,4.225958431,5.230678923,3.528612922,5.267033577,3.394345665,2.960428694,3.346522885,5.010448273,10.6039983,2.336846352,4.071569765,3.473877528,3.999023949,4.280833146,1.786489332,2.583540503,3.756104049,1.504238101,3.659166939,7.691717456,3.548467748,2.76751871,2.066713249,3.481883947,4.252924176,2.43987744,5.297849445,2.523936559,2.947856861,4.68950057,5.431415838,5.598467027,3.910231401,3.088612458,1.157394045,2.934778824,3.837440659,4.703697724,2.837660762,1.206310725,1.619894466,4.4921,4.122086371,2.291833702,4.069973861,2.164334676,1.791237403,2.7231811,5.739871404,5.423315792,5.847255482,6.352143484,4.581887357,5.699704717,4.263880365,4.098721687,1.843339026,3.444070914,1.494056253,6.522779479,2.719663185,3.378444763,3.404649545,5.28854084,3.789668511,3.058002332,4.847173074,1.632583765,2.880821074,6.987043269,6.994289679,2.802584227,2.875416118,2.196932428,5.234920123,2.427683809,1.080367309,2.348410389,2.29775501,2.27353401,4.932736214,4.896997508,5.087331225,3.587825593,3.887067129,4.055908329,2.786365327,3.260416087,2.506693489,0.95760397,2.535549935,2.289597048,5.33796288,0.791479389,6.085020248,3.31177978,7.102343573,4.900756177,6.913817265,6.129433029,2.269205437,5.584989898,4.009332629,6.067205443,4.355406481,1.039689646,0.730591311,10.01979982,4.456768022,3.826034371,1.3693528,0.589676378,1.200260183,3.502305977,6.064219896,2.29788837,1.227568023,2.930189981,4.233900617,5.339108958,8.116878818,2.296913883,4.710873015,4.009237892,1.553629377,4.798330447,3.3706955,5.232405943,5.615521824,4.586092486,3.714900136,2.329253014,4.06239769,8.741321676,5.942015409,4.760013468,2.508700609,4.323971356,4.851059773,4.09226339,6.394273029,2.755162905,4.442026377,58002400
500,166867563,1017000,2.28584027,6.096362168,3.92964526,2.773381932,2.121724884,3.383275651,4.959730228,3.924185615,4.391721892,2.468041809,4.607565073,1.297334982,1.636371349,3.139037744,4.239478799,3.847086094,2.108175311,1.115418208,4.747998455,4.365618517,5.521555405,4.894578694,2.124069736,1.141113389,1.579932236,5.877417852,5.057309736,3.113926603,3.439758101,3.480228847,2.45162533,2.344483576,5.773583454,7.735789465,2.394008921,3.596784264,2.826638382,2.764193208,3.675551642,1.632460225,2.994584696,3.504146714,1.625069897,3.577076352,5.463110652,3.33653936,2.237607618,1.888347532,3.644465392,4.977624516,2.863882186,3.178873507,2.152300147,2.677857565,5.686689982,5.063577361,6.391651138,4.392197958,2.880965033,1.239001468,2.957055101,4.125839249,4.19984382,3.20928437,1.450824787,1.794032092,3.904170235,4.137130673,2.697350555,2.810338268,1.936560272,1.874491192,2.223753508,5.408489397,6.154092712,5.614028038,4.386132192,3.382067093,3.767667855,4.850682441,3.980813886,1.028052571,2.943694265,1.298910583,5.366920986,2.96278582,3.403508348,2.209495092,6.41394339,3.411077155,4.09544371,5.149001634,1.648040957,3.229425165,4.451567611,5.30630857,2.547222896,2.738131458,1.700847427,4.303118475,3.289407626,1.067816994,2.243275538,2.324611182,2.281730069,3.474960687,4.868878637,4.966973193,3.266385003,4.793392911,2.848209144,2.351544932,4.14552608,3.33814016,1.199155859,3.20100195,3.010842557,4.356753637,1.030870605,5.78573617,2.902671585,5.767627649,4.93671037,6.718481198,5.534665821,2.936161705,5.579644619,4.446180788,5.361765263,4.586075178,0.997809266,1.071459107,8.442207976,4.758904489,4.389863737,1.551761028,0.455824617,1.069728437,3.983691832,5.908668572,2.462523073,1.200046762,2.671059306,4.270067813,5.072393177,8.1045645,2.618012945,4.274016665,3.055775068,1.045343082,5.806777256,3.996958777,5.926984163,3.644289954,3.012657985,3.145736374,1.956985761,3.224474195,7.304565497,6.451981765,4.299912645,1.929787956,3.450090349,3.976426336,3.490317138,5.94120996,3.539668253,4.191038791,1017000
501,120018439,3015500,1.271588024,4.889295342,1.216479713,1.976914987,1.532530912,1.977785231,3.085836663,5.932282517,3.488437477,2.170038976,3.62215041,1.024745407,1.714079731,3.569350837,4.431184171,4.965752509,2.151859198,0.253100297,3.072282902,3.99091169,6.858676153,3.597341449,1.296381466,0.53311447,1.8814663,6.208195909,4.480935415,2.69691404,2.9529701,3.161892068,2.217653613,1.714496833,6.267426587,3.634990438,3.058079645,3.066484268,3.877414347,2.212558986,3.771889437,1.142503525,2.959840412,3.448994519,2.236540161,5.027425792,4.487581658,2.66978109,2.606586565,3.545794126,4.704511602,6.544232701,3.006511023,1.608958021,1.730285947,4.563404794,4.791010492,5.631631004,4.660739088,4.483571503,3.862928829,0.594379465,3.32727304,4.70451587,4.820602271,3.118628668,1.910310709,2.224372702,3.30183094,2.974936936,3.608806716,3.282417528,2.511206389,2.282305687,2.099509875,20.20740815,6.994284131,6.442691176,1.713214582,1.913408448,2.926857179,6.16438039,3.105750856,1.151872699,2.275241837,1.597758889,5.024605314,2.112684187,4.28496254,4.139058819,5.277387164,2.801337823,3.387649222,6.330498008,2.701225575,8.047664575,3.273323182,2.728821747,2.915616531,5.12381051,1.360829311,5.752542702,3.64963278,2.951807673,4.032309665,4.207074389,2.198524199,2.089309562,3.878501178,4.037379011,1.803586198,4.584548868,3.406020226,2.188511761,7.923197995,4.555501366,1.450433731,3.764092083,2.274060002,3.30620123,1.762783255,4.630302055,3.080282263,4.379891788,5.450154919,5.242161988,5.721198103,3.007521622,5.140832743,4.428602595,8.947944552,3.651912507,1.651355981,1.38613722,4.258044391,3.745604004,9.605943793,4.105757166,0.203183012,2.038883218,4.521135082,4.723620614,1.94318937,1.704440573,2.79079004,3.128846329,3.360156619,7.667439743,2.600482472,3.476859225,1.888161526,0.910826641,5.618485174,3.863038267,3.963244823,2.44560604,1.525188218,2.000869722,1.848781756,2.695141314,5.779846621,4.757172008,2.765827442,1.670192189,2.002911809,3.274078881,2.316001634,4.576971997,4.217579979,1.940021361,3015500
502,120018346,21005200,2.219195251,5.438842356,1.915559675,2.954807012,1.862313355,2.916457622,3.175599593,6.421129056,3.395253249,2.888505962,4.611933969,0.7980459,2.265484535,4.053710225,3.130645575,1.374444904,1.290016355,0.258475988,5.249249782,4.582393645,6.176341482,2.346629196,1.853432378,0.477063377,1.769218246,1.707359354,3.547210857,2.434699022,2.307425022,3.815840673,2.835199857,2.988797353,5.303743044,4.841390807,4.704526972,2.686353312,3.931210449,2.742403803,3.010353016,1.588622799,2.675830059,4.109584481,1.654541181,2.920450417,5.492970358,4.281526907,1.48956179,1.952309001,4.102135156,4.131032439,5.43171322,2.842571811,0.775504196,5.025021145,4.41467749,4.120568988,3.767320162,4.910009083,3.12419719,0.509119174,3.431384485,2.383654905,4.373799652,1.617210116,1.06569816,2.041330311,2.414539786,1.705709526,3.129589161,2.051746135,2.013592333,1.117148332,2.657031845,2.027731028,6.936579602,3.284647766,0.946602444,1.622020729,3.247373191,10.41936934,3.333856044,0.292778648,1.915719557,1.033194013,4.261832665,3.341772654,3.382375776,2.229511869,3.372517198,1.957073307,2.727750908,6.65739568,2.390409842,5.874468799,6.947008575,2.82266452,1.604295392,2.285185034,1.207789294,4.235257403,4.532912482,0.611838884,2.858759569,1.710528358,0.771825732,1.176504206,3.819872913,3.813354959,1.886752025,4.944498999,3.512100969,1.918659196,2.90428921,4.259099388,0.290842913,3.037796003,0.914048448,3.728258247,1.248713282,5.71094003,2.314450568,3.089703567,5.727825798,7.188571585,6.186880184,3.07347022,4.833028865,2.822206191,8.795199642,5.108801315,0.842885721,1.153635076,5.524296715,3.620455007,3.367494038,1.146077934,0.11244667,0.8101289,3.595283662,4.191881547,2.616704525,1.854004254,2.363495806,3.689176772,4.901873965,6.185374938,2.978919914,5.509395047,2.069164592,0.743453119,5.548934825,3.718278826,4.655908076,4.849320849,0.922327992,2.004508538,2.105393848,1.789871564,6.266055273,4.476447901,2.296806626,2.136996454,2.295566491,4.709742452,4.50585453,7.369637105,3.821262247,2.73813734,21005200
503,120018207,34016900,3.508398174,6.536083634,3.884026409,3.179396987,1.730306461,2.332642367,4.502508051,6.73786726,4.45110477,2.840820891,4.420259834,0.859187739,1.844403142,5.06703953,3.755533253,3.482255321,2.128857946,1.495893208,6.2263856,7.601576451,5.76941722,4.259717518,2.15587827,0.814768387,1.844435309,3.350199655,3.41373982,4.925765154,2.813038391,3.234254644,3.570484845,3.185583313,6.087624338,4.356650048,3.208597987,3.70452313,3.921900558,3.22214884,2.844758501,2.797285946,2.12067958,3.568300597,1.661488468,2.968141741,5.509736597,3.800002935,1.84061937,1.616138837,3.265896179,4.767781036,4.086735878,3.035603078,1.42579804,4.168354145,4.910739668,3.850107907,3.55605014,4.284760144,2.120467459,0.768315604,4.218592065,3.226892,5.206027881,1.804193292,0.772226484,1.502496321,2.667903336,3.245075258,3.064130595,1.666655434,2.77085107,0.951276121,2.550452094,4.293446314,5.698664145,5.463299291,1.604365849,3.191859825,3.708054658,5.052326441,3.075049494,0.824233827,3.136340053,0.857024064,5.99464277,4.130042585,3.901950469,3.048901284,5.677653182,2.18539878,3.82318272,5.509477439,2.621424033,3.689170357,6.667972032,3.007723209,1.624500835,4.153538064,1.913910657,3.87795977,4.247809087,0.421171213,2.314718006,2.61435325,0.98665439,4.685333638,3.879009442,5.337973562,3.132726444,4.285231906,2.807153505,1.965413156,2.732783561,4.15290839,0.948163416,3.399612041,1.885949173,3.589016028,2.287300983,6.583132103,2.492601209,5.548893489,4.322270049,6.307937233,7.090430929,2.472771781,5.044496323,3.93584224,6.129772586,2.724687077,0.479054695,0.944817447,7.841070394,3.328794651,1.810543713,2.118425994,0.365913836,1.036993283,3.622296223,6.448424541,1.953100301,1.481106232,2.690412228,3.664383827,3.995076976,8.683747865,1.63111107,4.435591601,2.051097995,0.715736954,5.442309773,4.120855346,4.589994172,4.034267048,1.596489128,1.828916843,2.877134928,3.30461251,6.534089146,6.647324909,3.791523739,2.624300934,3.922865253,3.142104907,2.832535644,8.763600485,3.026663514,4.023866692,34016900
504,45337363,47012900,3.638037444,7.006603352,4.538988312,2.992108636,2.033084152,2.42800473,5.059487441,5.813940537,4.384921433,2.587659209,4.687901975,1.020276594,2.152129433,4.535146682,3.771446432,3.568805537,2.507135902,1.57305797,6.625969449,7.356250511,4.989883833,5.015573757,2.362957778,0.908186203,1.839498718,3.791507449,3.979470112,5.035334994,2.994707389,3.357811979,3.097443665,3.716389401,4.967097921,4.869445354,2.857588054,3.707888178,3.708295236,3.075010336,2.611459561,2.440755408,1.978813296,3.429844121,1.79750094,3.372828126,5.832226889,4.352248785,1.991033866,1.550122773,3.882095977,5.160003315,3.787178837,3.42534904,1.625652586,3.364620089,5.327569525,4.289890506,3.808305578,3.690219454,2.049582936,0.951046626,4.039380784,3.398348065,5.149415811,1.783487954,0.692933232,1.508647785,3.011764034,3.258128073,2.612644174,1.791248784,2.393205414,1.080720728,2.519789911,4.955080029,6.42818357,6.009433555,2.414103977,3.346879376,3.805105317,4.97937645,3.340535018,0.690111641,3.144397473,0.940973689,6.36483398,4.224530382,4.032951688,2.627307542,6.082647815,2.333547457,3.89708912,5.579296276,2.467412209,3.628909286,6.850751324,3.49119593,1.474751759,3.847514699,1.755724374,4.213742224,4.112644701,0.473007209,2.222637096,2.379591545,1.270304459,4.902419162,3.777394463,5.296255383,3.374607164,4.476457532,2.47651712,2.566205688,2.935173953,3.778038985,1.002092293,3.730519656,2.244530294,4.154933319,1.838323053,6.639223711,2.455721431,5.441604143,4.047162468,6.957642196,6.27572028,2.782785759,5.207091138,3.842582612,6.101759481,3.479879585,0.551343724,0.926251459,8.941090176,3.850696075,2.452440837,1.764843859,0.339878347,0.910430845,4.184101082,6.534869243,2.119270714,1.184037416,2.491022454,3.967626483,4.59857824,8.415945331,1.851666803,4.203996658,2.06877607,0.684408701,5.383268601,4.57976798,5.623151827,3.586722449,1.997347205,2.342155591,2.896166985,3.781567395,6.768186075,6.895841182,4.131450482,2.530701032,4.161918162,3.099420569,2.675288029,7.573225266,2.823658607,4.333189894,47012900
505,120019932,18030800,1.823081357,5.730968315,3.000080415,2.401414805,2.084095618,3.431324075,4.285970308,4.043579267,4.216576378,2.43477785,4.364630224,1.204676786,1.554682472,3.272438714,4.377915304,3.935063185,1.725608714,0.753114968,4.749941031,4.13641528,5.775697526,4.960729458,2.060821635,0.862431133,1.73493065,6.251152992,4.607901482,2.918520837,3.051738752,3.622954018,2.292560783,2.173098753,5.779833066,5.888180374,2.843578405,4.050667178,2.855105603,2.692222453,3.523278902,1.647501152,3.232112297,3.713175378,1.813899089,3.872804983,5.42674047,3.375068442,2.418778212,2.062688833,3.927872283,5.45408888,3.350478278,2.723228843,2.050158887,3.28612577,5.749663045,4.788707152,5.812179317,4.754829071,3.008651418,1.126016315,3.18707841,4.166893495,4.36339767,3.579181555,1.608874555,1.864044159,3.691888625,3.730863482,2.761444453,2.488644518,2.058389655,2.090533857,2.221023662,4.849664095,6.317958954,5.524676389,3.154398475,2.785264033,3.266009813,5.240846518,3.814940846,1.060684882,2.602348484,1.295564424,4.6547564,2.680012116,3.94038043,2.117572526,6.70071025,2.902466392,4.077533958,5.603537083,1.773603609,3.318230092,3.775637122,4.344392746,2.627959821,2.510995615,1.633919368,3.6922217,3.684893035,1.07092571,2.377508756,2.45845032,2.393987727,2.822304954,4.690379042,4.718418834,2.721872663,4.640174562,2.870358337,2.08478856,3.763318564,3.907168764,1.172345326,3.270158598,2.689508286,3.760102628,1.217768003,5.687808977,2.699723592,4.852761339,5.222621199,6.42595716,5.436535027,2.917238373,4.907010768,4.157062512,5.237215388,4.498675509,1.132298548,1.110418534,6.822765762,4.996452686,3.984518112,1.634630366,0.362755067,1.266587487,3.990145469,5.417944505,2.366767104,1.494335101,2.633431427,3.822243761,4.537669477,8.029203697,2.546786017,4.163517023,2.210256938,1.017967068,6.19189968,4.254609551,5.352683786,2.996868302,2.369846158,2.71449099,1.720171754,2.978900876,6.348773449,5.78598877,3.852533032,1.745364345,2.922980902,3.548116266,3.180180816,5.676513778,3.837064809,3.372270231,18030800
506,47706807,31092100,1.426654812,5.73192983,1.751106404,1.735112261,1.789834008,3.921556587,4.658290082,5.265663785,4.611071191,2.791504368,9.605460517,1.649891026,1.630348369,3.394608607,5.307027184,7.308874319,6.334195663,0.349427831,3.515767141,4.227850788,8.280060268,5.28585437,2.553481131,0.775292419,1.971000989,7.822574797,5.740258104,4.375044248,4.790806678,3.670042156,2.879318096,1.881634053,11.16379273,5.746869604,4.4723233,5.538073447,4.104518885,4.614365389,8.112004485,2.676177222,4.75156624,5.790006047,3.184085932,6.44809251,8.147730432,3.301366759,3.918963273,5.016053276,5.542972443,10.15428094,4.929089702,3.051000867,2.275654758,8.497304695,8.198464049,7.241085872,9.132518979,6.849794219,5.327947038,1.536109913,4.135415425,6.551392343,3.66731982,8.795334994,3.314985428,3.050760916,5.50058414,4.377020597,4.676675704,4.21570176,2.036216838,3.696221219,2.958830053,12.13920446,4.860124896,5.772064838,2.153948079,1.954946959,3.176996272,6.110439018,4.880580559,5.045464951,3.347630603,1.297638587,6.683442257,2.31160577,5.075913641,3.797883502,8.635625056,5.21720846,5.649837407,5.799178537,3.387261643,4.538210377,2.462431859,4.396320417,3.974061784,3.678687316,1.710716273,3.578861167,4.017914512,2.802906172,4.436502977,4.970722732,4.122088418,2.115870478,4.836203883,5.621907205,2.241900479,4.265844383,3.673620763,2.248226669,5.351284995,5.375040553,2.53895716,3.324511576,3.035975746,4.0059254,2.015409927,4.551559243,4.33275145,5.264636497,8.118227806,5.479291684,7.681813385,2.76465182,5.298663642,6.243392442,4.512437982,3.684833128,2.574630594,1.788781882,4.420555057,7.372377564,6.786457983,2.929474146,0.542009967,2.732638338,4.28265185,3.592789747,2.160256674,2.275998745,3.274244987,2.777387876,3.025920044,10.84065721,3.848815131,2.023498218,1.258932374,1.336964095,6.763355295,3.873848098,3.695227098,1.494145362,2.18487181,2.347021633,1.329314329,2.875577486,4.426934703,5.561153724,3.37607489,0.925894469,1.37248834,2.786523121,1.982993214,4.128136733,3.526329695,2.07531567,31092100
507,120018852,31088200,1.51830329,6.234334624,2.110117399,1.949910931,2.034870072,3.357948634,5.070328811,5.531332356,4.816464074,2.737947379,9.560508079,1.968733298,1.968156692,3.976125745,5.688810678,7.277155123,8.827811297,0.403867723,3.732213156,4.687588012,9.181556504,5.957678323,2.80770426,1.002512338,2.326018486,8.160326222,5.926919344,4.05449429,5.481835926,3.663910031,3.174427027,2.328935084,10.67380925,5.799759221,4.64645943,5.603084612,5.00159781,4.927622891,7.205492157,3.098068972,5.118203371,6.052669195,3.435968522,6.797288248,7.866369351,3.04592741,4.336625114,6.623860615,6.457862286,8.881996063,4.721958822,3.83939157,2.536750488,10.61888625,9.434751856,8.470700086,10.9327392,7.079595573,6.298849836,1.810348223,4.551681539,8.354301194,4.271039623,10.12601965,3.538751461,2.78076294,6.834537808,6.020037446,5.550344919,5.311901909,1.920715813,4.581630367,3.199146864,15.70742289,6.526393269,7.617800363,2.269881606,1.973264583,3.599499941,6.915022305,5.255779533,5.244369966,5.367321481,2.019531279,8.267715779,3.19590127,5.803269407,5.193312833,10.24965404,5.999023425,6.210406907,5.841850983,6.114417639,5.941474131,2.924649495,6.018414893,4.683593073,4.753436253,2.504249068,4.195431608,4.697597009,3.315121117,5.009565909,7.608526291,5.590882294,2.358758891,5.451442204,6.408997896,2.368254422,4.389250857,3.36329268,2.483489059,5.965611732,5.210746859,3.543135046,3.910958834,3.487232218,5.823790193,2.373239952,4.506218756,5.756132676,6.006180499,8.641682427,5.178645852,8.311184051,2.605104269,5.477532004,7.561866897,5.689919208,3.298717851,2.989615481,2.146615647,5.018436516,7.988244389,7.949550827,2.954467856,0.768369879,3.837855357,4.606725368,3.381292486,2.678943845,2.350894966,4.159692191,2.747534578,3.277764578,9.779225796,3.408595539,2.558708053,1.492741656,1.279211235,6.582283304,3.665043912,3.857392172,1.939854585,2.632407247,2.335687058,1.336807138,3.281239214,4.503797767,5.284897122,3.806884223,1.018984755,1.543056761,3.341088123,2.144732076,4.536063073,3.998426174,2.121800612,31088200
